0,0.1,0.025,0.025,0.1,0.0,0.025,0.1,0.025,0.125,0.025,0.125,0.1,0.025,0.075,0.125,0.0,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.0,0.1794871794871795,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.0,0.0,0.10256410256410256,0.1282051282051282
0,0.15,0.025,0.075,0.1,0.075,0.05,0.025,0.05,0.05,0.025,0.05,0.075,0.05,0.1,0.075,0.025,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.10256410256410256
0,0.0,0.075,0.075,0.0,0.025,0.025,0.1,0.1,0.1,0.125,0.025,0.05,0.05,0.025,0.075,0.15,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.0,0.05128205128205128,0.1282051282051282,0.0,0.10256410256410256,0.1282051282051282,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.07692307692307693
1,0.0,0.025,0.0,0.075,0.025,0.0,0.075,0.075,0.075,0.15,0.15,0.025,0.0,0.025,0.15,0.15,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.10256410256410256
0,0.075,0.025,0.025,0.15,0.05,0.05,0.025,0.075,0.025,0.075,0.025,0.025,0.125,0.075,0.075,0.1,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.1282051282051282,0.05128205128205128,0.0,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.02564102564102564,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.1282051282051282
1,0.075,0.125,0.025,0.0,0.0,0.075,0.125,0.1,0.05,0.075,0.025,0.1,0.075,0.025,0.1,0.025,0.07692307692307693,0.02564102564102564,0.10256410256410256,0.02564102564102564,0.0,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.10256410256410256,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.02564102564102564
1,0.125,0.05,0.075,0.05,0.075,0.025,0.075,0.025,0.075,0.05,0.025,0.075,0.05,0.05,0.05,0.125,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.10256410256410256
0,0.025,0.1,0.0,0.025,0.1,0.125,0.075,0.025,0.025,0.075,0.075,0.1,0.0,0.0,0.15,0.1,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.07692307692307693
1,0.075,0.025,0.1,0.075,0.025,0.025,0.125,0.075,0.175,0.075,0.025,0.025,0.0,0.1,0.05,0.025,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0
1,0.075,0.1,0.025,0.075,0.075,0.025,0.1,0.05,0.05,0.075,0.05,0.025,0.075,0.05,0.025,0.125,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.10256410256410256
0,0.025,0.125,0.025,0.05,0.05,0.075,0.075,0.125,0.075,0.125,0.0,0.025,0.075,0.025,0.1,0.025,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.1282051282051282,0.05128205128205128,0.1282051282051282,0.02564102564102564,0.02564102564102564
0,0.025,0.025,0.05,0.125,0.05,0.025,0.05,0.05,0.075,0.025,0.025,0.075,0.1,0.1,0.075,0.125,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.15384615384615385
1,0.025,0.15,0.05,0.0,0.1,0.1,0.125,0.05,0.025,0.15,0.05,0.05,0.05,0.0,0.05,0.025,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.0,0.07692307692307693,0.05128205128205128,0.0
1,0.05,0.075,0.0,0.15,0.1,0.075,0.0,0.075,0.0,0.025,0.0,0.075,0.1,0.1,0.1,0.075,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.0,0.10256410256410256,0.02564102564102564,0.0,0.05128205128205128,0.0,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.20512820512820512
1,0.025,0.025,0.025,0.125,0.1,0.075,0.025,0.075,0.025,0.1,0.075,0.025,0.05,0.075,0.075,0.1,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.05128205128205128
0,0.1,0.025,0.05,0.025,0.1,0.05,0.075,0.075,0.025,0.15,0.05,0.0,0.0,0.05,0.05,0.175,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.07692307692307693
